"Userdata[userdata] ->","xxx('A',1,'B','XXX','C',{{1,2,3}})"
"Variables ->","x","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Comments ->"
"Class[Size] ->","Series[20-by-3-by-5-by-6]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2001Q1",7.76435171e-01,5.58312992e-01,6.10795326e-01,5.80403901e-01,2.21737865e-01,9.41368168e-01,7.43098020e-01,4.99646022e-01,3.37662160e-01,1.21948508e-01,7.67845241e-01,5.74868073e-01,9.20585420e-01,1.61948349e-01,5.18108888e-01,9.98004454e-01,1.03877863e-01,9.94801288e-01,6.16507272e-01,2.42109880e-01,1.68779603e-01,8.63165479e-01,4.91233681e-01,4.08813218e-01,4.88632085e-02,1.63933949e-01,5.16270409e-01,3.02630497e-01,7.11078618e-01,2.02020414e-01,3.91003722e-01,8.45043415e-01,3.15155566e-01,1.33076785e-01,3.62278402e-01,2.47431742e-02,3.67882812e-01,7.03867353e-01,5.23796643e-01,2.50958167e-01,9.76708654e-01,7.28922378e-02,9.53116409e-01,6.86519650e-01,1.93137064e-01,3.88652460e-01,2.07100169e-01,5.42769232e-01,5.50540350e-01,9.85885435e-01,3.24235733e-01,5.51416640e-01,5.84265011e-01,4.05713205e-01,9.64674271e-01,5.27521135e-01,2.91218300e-01,9.67965642e-01,5.52759139e-01,4.05873411e-01,4.80561847e-01,7.93265626e-01,1.33415788e-01,1.12528970e-01,7.93485396e-01,9.32357880e-01,2.29960854e-01,5.45363137e-01,8.88300042e-01,4.93184874e-01,1.10790843e-01,3.43051737e-01,3.74936645e-01,8.05089108e-01,1.34795460e-01,9.03173931e-01,7.63265050e-01,7.10990118e-01,2.71623551e-01,6.51498423e-01,3.72074012e-01,8.36845451e-01,3.59876956e-01,3.39664858e-01,2.04972879e-01,6.20939621e-01,1.01630715e-01,8.52415626e-02,5.17917097e-01,9.03116050e-01
"2001Q2",4.37800980e-01,7.58949494e-01,2.24043297e-01,9.02861999e-01,8.31780667e-01,4.77248100e-01,5.87649442e-02,7.14194308e-01,5.47638903e-02,3.38661135e-01,8.40841774e-01,6.74079281e-01,6.80299031e-01,7.64588118e-01,5.28180009e-01,7.09678601e-01,1.72218757e-01,7.75311890e-01,4.69691125e-01,1.44550095e-01,5.08300879e-01,6.57410820e-01,6.40149296e-02,1.27813944e-01,3.43878083e-01,7.25580288e-01,3.27452895e-01,6.47313133e-01,7.03903788e-01,4.75462137e-01,8.71920663e-01,4.91739161e-01,6.94099074e-01,5.60264466e-01,2.86564655e-01,1.62235064e-03,6.86969521e-01,4.03470084e-01,7.73518257e-01,4.62694147e-01,6.55326735e-01,7.79682502e-01,9.55241612e-01,9.16938397e-02,1.48575610e-01,1.72506833e-01,4.26336663e-01,8.36010611e-01,9.56459587e-01,5.07376737e-01,8.62837367e-01,1.10696230e-02,3.23883775e-02,1.19320806e-01,9.58418929e-01,3.80353458e-01,5.26780185e-01,8.53660007e-01,2.86410486e-01,7.64308672e-02,5.99874600e-02,6.87495771e-01,7.16886331e-02,8.83805015e-01,5.00978845e-01,2.41513933e-01,9.18415745e-01,2.39306248e-01,4.06069321e-01,5.32253397e-02,8.24784980e-01,7.36554391e-01,2.74488147e-01,9.88608087e-01,7.78590208e-03,3.39170807e-01,4.28071390e-01,7.66855688e-02,4.51791621e-01,1.22317585e-01,5.86736612e-01,5.55001690e-01,7.88144775e-01,1.41580537e-01,4.69759684e-01,2.36650203e-01,2.37811557e-01,6.55055651e-02,7.34080679e-01,2.32995728e-01
"2001Q3",3.99911648e-01,3.93353053e-02,2.70991632e-01,1.97468784e-01,4.81471310e-01,9.06276262e-01,6.94079217e-01,4.54672886e-01,2.80710060e-01,5.80950802e-01,8.00174627e-02,5.79102378e-01,6.07538267e-02,6.26045119e-01,3.05724186e-01,5.31230946e-01,2.50763198e-01,2.93000599e-01,7.71157803e-01,5.56598734e-01,2.85112810e-01,9.28635168e-01,8.32861373e-01,9.22866825e-01,1.91500676e-01,8.46708465e-01,3.91774752e-01,9.34704358e-02,5.63824182e-01,2.35827808e-01,1.90791367e-01,7.51862524e-02,2.63024146e-01,4.86495232e-02,3.69172928e-01,3.46373565e-01,8.94255480e-01,9.58008796e-01,2.46205595e-01,8.15418697e-01,5.07385303e-01,6.33335761e-01,9.62418969e-01,5.99080905e-01,5.26751642e-02,4.83129108e-01,5.14154721e-01,9.08090429e-01,1.61784087e-01,5.82557060e-01,5.39570254e-01,6.24059038e-01,1.81648379e-01,6.48373480e-02,8.43647568e-01,5.14891557e-02,2.65157801e-01,9.65323731e-01,5.43941298e-01,1.85109996e-01,3.54996141e-01,7.04940257e-01,9.64652977e-01,7.79352799e-01,9.06031240e-01,6.29650533e-01,2.14610991e-01,1.13114820e-01,3.71651302e-01,1.94571181e-01,1.69058795e-01,8.51458549e-01,8.39785694e-01,6.06822118e-01,2.10206149e-01,6.17666274e-01,5.82384287e-01,8.54022329e-01,5.48599055e-01,8.93701570e-01,7.09078010e-01,1.03849614e-02,6.75131130e-01,7.35861214e-01,4.03614620e-01,4.82052825e-01,3.56010833e-02,3.54549146e-01,7.62039558e-01,4.69633160e-01
"2001Q4",2.44394649e-01,6.96893158e-01,4.44326373e-01,1.85262045e-01,5.53194442e-01,3.14715833e-01,8.58664514e-01,7.18965589e-01,3.97775063e-01,6.16946781e-01,1.75357958e-01,6.79657290e-01,5.86815083e-01,2.05132000e-01,7.39280255e-01,7.80046866e-01,7.56390752e-01,1.73450039e-01,7.80272346e-01,4.96707621e-02,7.11342747e-01,3.81438939e-01,3.89055753e-01,4.87843921e-01,6.81186081e-01,5.40492921e-01,3.61844894e-01,1.52306499e-01,1.90719366e-01,4.53514087e-01,6.48164423e-01,4.44577477e-01,8.72204263e-02,7.36539131e-01,5.01812589e-01,2.03428448e-01,8.60771490e-01,2.77276152e-01,4.80291246e-01,6.98140305e-01,7.87855266e-01,4.67870825e-01,3.31046010e-01,3.26824979e-01,2.74821617e-01,5.73088391e-01,5.44871531e-01,6.00074274e-01,2.66464520e-01,8.50752997e-01,7.39765430e-02,1.04194518e-01,5.65701326e-01,7.27469336e-01,1.07007840e-01,9.94291182e-01,8.40341534e-01,2.65133847e-01,8.74529543e-01,5.99669275e-01,2.30395912e-01,4.65274752e-01,9.58002289e-01,6.53980586e-01,7.26570730e-01,1.28056651e-01,3.77202277e-01,7.97478533e-01,5.39565216e-01,5.82564262e-01,8.76845195e-02,9.60723492e-02,5.20177164e-02,8.00596961e-01,8.88908344e-01,9.50039371e-01,8.54743199e-02,5.89811165e-01,7.40129032e-02,6.59509556e-01,6.90004048e-01,7.74732547e-01,7.41246740e-01,7.51198581e-02,4.28922958e-01,4.39247707e-02,9.14479553e-01,1.04463566e-01,4.90435331e-01,4.47576379e-01
"2002Q1",1.64943327e-01,7.35528340e-01,4.72418642e-02,3.40393833e-01,3.57267496e-01,7.73330533e-01,8.45239480e-01,9.14110691e-01,9.65308490e-01,1.41939129e-01,1.90818302e-02,4.51681510e-02,1.95310688e-01,7.78560267e-01,2.55923310e-01,1.30003696e-02,1.35356175e-01,1.72155409e-01,5.23769620e-01,1.29032482e-01,9.02284051e-01,5.63850287e-01,7.28285586e-01,4.11285719e-01,7.27896553e-01,4.51962554e-01,1.80351888e-01,8.42613097e-01,7.72326156e-01,9.01640027e-01,7.29514557e-01,9.08503488e-02,4.05544028e-01,4.96211485e-01,6.10655593e-01,8.38096942e-01,7.25722221e-01,7.32302488e-01,9.17069597e-01,4.35545096e-01,1.17487552e-01,2.02113931e-01,5.02748945e-02,7.15154315e-01,9.94555360e-01,2.87539676e-01,5.64905581e-01,7.10212903e-02,2.49218993e-01,5.19234488e-01,4.96756378e-01,7.53616975e-01,1.49560106e-01,6.75082503e-01,5.76543932e-01,6.24339218e-01,5.99071338e-01,2.82728265e-01,4.61797145e-01,5.61594437e-01,5.74169947e-02,6.73961782e-01,1.75847665e-01,1.58986516e-01,6.91518757e-01,2.48842618e-01,7.66055877e-01,7.93735465e-01,5.87260038e-01,3.22313725e-01,5.60894266e-01,6.22802980e-01,5.73893860e-01,7.31757129e-01,6.98816760e-01,4.23775440e-01,1.67320627e-01,7.14766045e-01,3.02571829e-01,4.41378377e-01,9.54232448e-01,8.76087361e-01,8.07833256e-01,5.70070840e-01,7.57827420e-01,8.75331890e-01,7.83253360e-01,2.53897528e-01,1.34516429e-02,9.88724704e-01
"2002Q2",5.17571073e-01,2.99182448e-01,1.54321036e-01,4.36059485e-01,3.05118634e-01,8.44090756e-01,8.08981006e-01,6.05483429e-01,1.25285774e-01,4.69418712e-01,1.07554253e-01,1.51493375e-01,6.83421013e-02,6.00973376e-01,8.63734363e-01,8.43609845e-02,1.10741619e-01,5.99924068e-01,1.25047032e-01,4.75927427e-01,5.25877005e-01,9.06194849e-01,1.59418780e-01,1.01681713e-01,9.21430994e-01,5.19245592e-01,4.21466653e-01,1.39298739e-01,4.37973446e-01,5.66594632e-01,7.48673556e-01,1.18199245e-01,8.29431119e-02,3.35667201e-01,7.16346401e-01,2.49943605e-01,9.03164909e-01,9.07670440e-01,4.25994664e-01,5.17327673e-02,8.02838260e-01,4.62266749e-02,7.89204369e-01,5.23986284e-01,3.08261282e-01,9.63083003e-01,9.37651808e-02,1.87705435e-02,3.26771311e-01,3.81800054e-02,3.16573647e-01,9.19407503e-01,7.41680830e-01,4.73862874e-01,7.63715891e-01,3.47105181e-01,8.49704112e-01,5.77699465e-01,8.60253637e-01,2.68592017e-01,6.79111547e-01,3.16169315e-02,4.59411494e-03,9.35111047e-01,1.38128286e-01,2.57940696e-01,6.35685387e-01,1.17552436e-01,9.12865633e-01,1.61891835e-02,4.81470473e-01,7.67270288e-01,4.41120450e-01,7.70768030e-01,7.51632137e-01,8.59443953e-02,5.51820565e-01,1.19636392e-01,1.37784832e-01,5.62791259e-01,6.02790321e-02,7.56359548e-01,8.97258793e-01,6.03678588e-01,4.11995181e-01,7.36120632e-01,5.19285760e-01,9.08883752e-01,8.15680161e-01,2.28823112e-01
"2002Q3",1.66605555e-01,9.22307486e-01,7.03249862e-02,8.71592226e-01,2.22942457e-01,8.96839054e-01,6.63920429e-02,6.99920659e-02,7.29620429e-01,3.61924176e-01,8.86438568e-01,3.03748538e-02,5.47910485e-01,1.89890211e-01,8.18688321e-01,6.93098024e-01,5.24246284e-01,8.36601312e-01,2.90539433e-01,9.49197966e-01,7.30130127e-02,1.56921510e-01,4.58437480e-01,2.60966918e-01,7.30843792e-01,1.75477482e-01,8.42363891e-01,9.45575197e-01,2.65174137e-01,7.11394956e-02,9.61668324e-01,8.79883389e-01,1.99273844e-01,1.79203128e-01,1.60974375e-02,7.12162566e-01,9.01955159e-01,8.20879610e-01,9.36529216e-01,3.34058364e-01,1.68783657e-01,4.32420588e-01,1.02003659e-01,5.74314914e-01,4.89048288e-01,6.16861022e-01,7.37699563e-01,4.22328174e-01,3.01124836e-01,8.99714133e-01,2.06854232e-01,6.39614544e-01,5.03370901e-01,9.81528903e-01,7.45950481e-01,7.96067625e-01,3.84787225e-01,6.87284791e-01,5.89671865e-02,2.33232799e-01,6.66843979e-01,8.20579650e-01,3.10855524e-01,2.45779252e-01,2.93238296e-01,1.58615748e-01,8.02964671e-01,2.86824004e-01,3.15138424e-01,2.19491007e-01,9.00181657e-02,4.88250216e-01,4.70295549e-01,5.27041531e-01,2.15581660e-01,2.52946467e-01,1.12899213e-01,6.50323292e-01,1.48538826e-01,5.06560249e-01,4.60593324e-01,2.70749031e-01,3.74629245e-01,1.51718049e-01,5.85254963e-01,8.53746854e-01,9.45570706e-01,1.40316550e-01,9.65324737e-01,1.37933523e-01
"2002Q4",1.39632220e-01,5.89938108e-01,9.20307810e-01,3.52333931e-02,5.94156583e-01,2.02247864e-01,7.11068572e-01,4.46437819e-01,9.78266498e-01,9.58183686e-01,1.34879417e-01,8.28983657e-01,3.46895071e-01,5.50601316e-01,5.64490835e-01,8.00718934e-01,8.03239058e-01,7.95951076e-01,4.34218996e-01,5.58160912e-01,4.58913057e-01,2.83120665e-01,6.60419638e-01,3.22002444e-01,5.04050624e-01,9.58076509e-01,6.61114060e-02,3.60969179e-01,3.55729839e-01,3.76251976e-01,8.17874321e-01,9.85903591e-01,3.02376860e-02,6.43318751e-01,4.68050914e-01,1.66205266e-01,6.60420849e-01,5.05423665e-01,3.20567218e-01,1.28315573e-01,2.10576661e-01,8.80329841e-01,1.17010179e-01,5.41057872e-01,2.03464089e-01,7.06591414e-01,6.87054767e-01,8.66482792e-01,9.61473673e-01,5.54358190e-01,6.81140420e-01,1.48062818e-01,1.35956274e-01,2.64327191e-01,3.40117265e-01,4.98418864e-01,6.42091879e-01,5.20370872e-01,6.96456859e-01,6.96867339e-01,9.50183866e-03,4.75782026e-01,1.66686818e-01,6.33853975e-01,6.27468643e-01,6.99464791e-01,5.07001631e-01,5.49797649e-01,3.06338556e-01,5.85489269e-01,8.95889318e-01,4.49957506e-01,1.33139392e-01,4.13511513e-01,8.18486264e-01,7.53441862e-01,7.55181112e-01,8.17423795e-01,9.98915369e-01,4.49430852e-02,5.05179040e-02,9.44190637e-01,8.22254672e-01,5.78000058e-01,7.73915653e-01,8.41864305e-03,5.83103991e-02,8.17461050e-01,1.97275377e-01,3.49758483e-01
"2003Q1",4.50520364e-01,1.12882454e-01,1.42807080e-01,9.97473591e-01,6.94921802e-01,6.13004925e-01,3.28894226e-01,4.08858579e-01,6.10545690e-01,1.18190546e-01,6.39328737e-01,6.62019901e-01,5.45202018e-01,4.66717154e-01,6.98139494e-01,6.01351585e-01,5.93041174e-01,8.58912958e-01,9.86305897e-03,4.93938082e-01,6.30401262e-01,5.41460001e-01,7.79370246e-01,9.71479429e-01,1.40510527e-01,1.32634131e-02,9.91301687e-01,7.01905875e-01,8.72040909e-01,9.42401233e-01,3.72162084e-01,6.92396608e-01,1.80770382e-01,5.85366713e-01,2.60597252e-02,2.54797864e-01,8.70063195e-01,2.91608821e-01,5.29104158e-03,4.57159018e-02,6.50347083e-01,3.46187119e-01,8.96086751e-01,3.14447625e-01,5.77063285e-01,5.22686329e-01,7.99756768e-01,6.52387188e-01,3.76158309e-01,2.09109213e-02,6.50023725e-01,7.77558910e-01,2.05577337e-01,6.09497550e-01,4.28746489e-01,3.19797291e-01,4.35576303e-01,3.41913289e-01,5.90271440e-01,6.22887603e-01,3.42370027e-01,5.30493348e-01,4.45270240e-01,2.62643816e-01,9.06962574e-01,9.12456058e-01,6.90550039e-02,2.25435109e-01,6.07745128e-01,5.49990621e-01,1.28695391e-01,2.46069492e-01,2.34717509e-01,6.58226453e-01,8.92748834e-01,8.01623403e-01,8.96806612e-01,6.94815413e-02,6.06640084e-01,9.73187232e-01,2.11359673e-01,3.36470930e-02,7.72530879e-01,9.88973218e-01,3.38757997e-01,7.23327795e-01,7.60150782e-01,6.43614944e-01,6.71796001e-01,5.51559699e-01
"2003Q2",4.14560741e-01,3.86751690e-01,3.61510548e-01,4.08239049e-01,7.23996798e-01,7.44631707e-01,4.72499886e-01,5.59460100e-01,2.07239616e-01,5.00040125e-01,6.45075835e-01,5.43309460e-01,1.42466154e-01,7.97152074e-01,9.66699880e-01,5.50760009e-01,2.34740389e-01,8.59736375e-01,3.28334034e-01,3.74745810e-01,3.89981368e-01,5.10053869e-01,1.99415940e-01,9.65000888e-01,7.47882651e-01,4.32673333e-01,5.27716731e-01,4.43313839e-01,1.94650397e-01,9.75084893e-01,6.99398336e-01,7.67068938e-01,8.62419509e-01,9.91924376e-01,2.58748436e-01,4.30489049e-02,9.35477255e-01,3.61650372e-01,9.19251169e-01,6.97434597e-01,1.86003441e-01,5.25557770e-01,3.42659245e-01,9.95316089e-01,7.82270282e-01,6.28819764e-01,7.79825487e-01,7.92754416e-01,7.34293047e-01,9.32682055e-01,6.41651716e-03,8.72824223e-01,9.26305364e-01,2.37910506e-01,2.88346933e-01,8.45720206e-01,1.41251641e-01,2.86214740e-01,8.31898026e-01,8.28509561e-02,9.45377065e-01,5.55121577e-01,4.86361134e-02,4.99903755e-01,4.16335701e-01,3.34729192e-01,4.05924152e-01,7.40318105e-01,7.64488113e-01,7.77315930e-01,4.83440130e-01,8.59740359e-01,1.53367950e-01,2.32138396e-01,4.90260541e-03,4.90231933e-01,1.77959684e-01,5.82102807e-01,5.91462614e-02,7.09851966e-01,6.82139472e-01,1.78023790e-01,5.81482888e-01,1.15397671e-01,5.07194514e-01,7.17846560e-01,2.22065025e-01,3.06913302e-01,1.95475069e-01,8.81944703e-01
