"Variables ->","x","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Comments ->","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Class[Size] ->","Series[20-by-3-by-5-by-6]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2001Q1",8.28788041e-01,7.27252659e-01,8.99411816e-01,6.89326098e-01,7.18581754e-01,1.24145071e-01,2.59097163e-01,5.06446966e-01,8.98204072e-01,6.36805064e-01,4.96503414e-01,9.52579244e-01,3.51927556e-01,8.90064182e-01,4.92611346e-01,8.63809305e-02,9.26025710e-01,4.42655428e-01,1.61725920e-01,3.14418657e-01,6.51629399e-01,3.66413814e-01,5.59725082e-01,7.11306491e-01,4.58745915e-01,8.68586340e-01,3.30985891e-01,8.89304407e-01,1.84332884e-01,4.73820976e-01,3.88702949e-02,6.20491007e-01,8.59365046e-01,7.88004545e-01,2.15007430e-01,3.66780095e-01,9.35517230e-01,4.07433421e-01,8.30768500e-01,6.63852720e-01,4.77282358e-01,1.33952369e-01,8.11560093e-01,2.45091621e-01,5.29294728e-01,3.40845048e-01,5.67585904e-01,1.81389510e-01,7.50892517e-01,2.43803703e-02,5.16662168e-01,9.38164421e-01,2.90657801e-01,7.72423584e-01,7.29255725e-01,9.31814194e-01,3.52609894e-01,3.11516976e-01,1.89401251e-01,9.94219343e-01,5.59590120e-01,4.45734973e-01,1.09954257e-01,7.21964487e-01,1.10654939e-01,7.82804394e-01,7.52587952e-01,7.64716949e-01,5.24319045e-01,4.85475047e-01,7.89221611e-01,8.45108830e-01,5.03761634e-01,8.12999396e-01,9.52252525e-01,5.12687839e-01,8.91331288e-03,3.17368612e-02,5.20951559e-01,3.83472523e-01,8.15072225e-01,3.31383873e-01,7.70530472e-01,9.51319718e-01,7.93878398e-01,7.69016601e-01,5.66327100e-01,5.26774138e-02,3.43854388e-01,6.46336637e-01
"2001Q2",1.42740256e-01,1.56386507e-01,8.29927543e-01,7.62773346e-01,8.74894013e-01,5.67014290e-01,4.65985376e-01,4.43247002e-01,1.27804305e-01,6.87418761e-01,4.72907795e-01,7.33431997e-01,4.37148594e-02,1.79336481e-01,5.12552566e-01,2.30404444e-01,5.39236645e-01,5.74665469e-01,5.28893251e-02,5.40767935e-01,7.25647658e-02,9.85287492e-02,9.21523419e-01,7.74838422e-01,7.44620716e-01,2.02060546e-01,2.47391737e-01,2.80975530e-01,4.68806852e-01,6.10243268e-01,4.34804961e-01,8.62480110e-01,4.51930160e-01,8.87543248e-01,2.73529816e-01,1.71989043e-01,9.68884848e-01,3.62170299e-01,6.28841617e-01,1.95440063e-01,3.89399558e-01,1.52841400e-01,6.53743594e-01,1.76036447e-01,9.80050373e-01,7.44868814e-01,2.23026931e-01,2.10694211e-01,6.86323850e-01,7.83494837e-01,2.55569402e-02,5.11691482e-01,1.10114083e-01,1.94288307e-01,3.32308058e-01,2.80520115e-01,5.71588873e-01,1.84150405e-01,6.38852087e-01,6.38921187e-01,7.72435486e-01,1.88483375e-01,8.27261121e-01,6.46655416e-01,7.85780948e-01,4.50361574e-01,5.30568898e-01,2.89892329e-01,1.82822534e-02,2.82418497e-01,8.78689000e-01,1.52987660e-02,7.42196355e-01,3.25113483e-01,7.44258566e-01,1.51867388e-01,3.88561281e-01,6.04565926e-02,5.81650058e-01,8.71696668e-01,2.88515874e-01,7.76290314e-01,2.90899254e-01,5.41258676e-01,6.53306655e-01,1.35036544e-01,7.21644345e-01,7.37147307e-01,4.80763871e-01,9.62429975e-01
"2001Q3",8.74434546e-02,8.48997956e-01,4.85035058e-01,5.52320602e-01,4.26527368e-01,4.72831174e-01,5.75794242e-01,9.64214830e-02,1.55063608e-01,7.19463683e-02,5.83220938e-01,8.99155771e-02,9.02769997e-01,8.00322066e-01,2.26207948e-01,3.21208838e-01,4.69330297e-01,5.43901432e-01,9.81675265e-01,6.50747014e-02,1.25019562e-01,8.13984073e-01,9.63539849e-01,8.59281101e-01,8.02418490e-01,3.40466937e-02,4.66372955e-01,3.20119170e-01,3.62654967e-01,7.59545015e-01,1.65541307e-01,4.56941544e-01,5.59963212e-01,3.53378101e-01,7.03610492e-01,4.96410532e-01,2.15723249e-01,8.99354195e-01,7.87792689e-01,1.73631588e-01,3.92550035e-01,5.23783260e-01,5.92959144e-01,9.27509272e-01,3.65480021e-01,6.69674322e-01,3.70640948e-01,1.78333990e-01,4.97956771e-01,1.54659476e-01,7.82596347e-01,3.76841455e-01,8.84593092e-01,4.29037161e-01,4.56731230e-01,7.36319544e-01,6.93724402e-01,5.59920856e-01,6.46514558e-01,4.50150508e-01,5.69013987e-01,6.46484343e-01,5.71813608e-01,4.35261815e-02,6.13306626e-01,1.58130635e-01,9.02200918e-01,7.68040418e-01,1.22331259e-01,4.80052526e-01,6.68648287e-01,7.50097567e-01,1.98713366e-01,9.09973278e-01,7.22403839e-01,4.53804169e-01,8.86974603e-01,5.25756826e-01,6.40988678e-01,1.77917810e-01,5.17894364e-02,8.27829918e-01,9.33174953e-02,1.40525677e-01,6.92018820e-01,8.52039072e-01,3.31235686e-01,3.37560545e-01,4.94341186e-01,7.72164284e-01
"2001Q4",9.06386530e-01,5.15506502e-02,2.74886001e-01,6.75122867e-02,4.64590754e-01,2.69707126e-01,8.54367089e-01,4.47862855e-01,8.13458206e-01,9.79962680e-01,7.21389109e-01,3.63367780e-01,2.48823063e-01,9.12283462e-01,1.82389721e-01,4.09384318e-01,5.11788255e-01,6.30413860e-01,6.95637318e-01,2.67766462e-01,1.77599899e-01,9.99101418e-01,5.59166386e-02,2.75786257e-01,6.88128623e-01,8.32191871e-01,1.71563314e-01,7.17339136e-01,4.80523798e-01,3.50529151e-01,2.11317123e-01,9.02151917e-01,6.88779210e-01,5.37995039e-01,8.06096123e-01,6.37717878e-01,1.61925951e-01,4.57343747e-01,9.82830138e-01,9.56456279e-01,1.66657984e-01,4.98440339e-01,7.20712110e-01,1.23536837e-01,6.19840639e-01,5.57152372e-01,5.05839690e-01,9.89046125e-01,4.40825363e-01,7.32551118e-02,6.37881940e-01,5.81695045e-01,5.81985222e-01,7.62644965e-02,4.75366218e-01,3.91644067e-01,4.58510048e-01,2.20540348e-01,3.01301890e-02,7.44279402e-01,5.07136984e-01,2.32931733e-01,2.73155727e-01,5.97167986e-01,3.52596782e-01,9.24032474e-01,4.84563529e-01,2.01088923e-01,9.84216004e-02,6.84166718e-01,3.14853846e-01,8.19977802e-01,8.10912667e-01,9.24656501e-01,1.25648387e-01,9.62781693e-01,9.42693263e-01,3.64003705e-01,5.52660178e-01,1.05504486e-01,1.88378973e-01,5.59754144e-02,8.71449052e-01,9.13546694e-01,4.21473190e-02,7.88374397e-01,9.90591122e-01,6.81843356e-01,3.78104359e-01,9.04925949e-01
"2002Q1",9.03755486e-01,6.44258798e-01,4.64604099e-01,5.74937400e-01,1.34122714e-01,9.83945231e-01,2.86808098e-02,8.17018868e-01,5.20082530e-01,6.17268869e-02,5.23653597e-01,4.24718063e-01,3.44984889e-02,7.90941404e-01,9.21935433e-01,1.06553376e-01,9.41637682e-01,8.89229107e-01,7.10775306e-01,3.55767764e-01,2.99796235e-01,6.38624400e-01,2.93909146e-01,1.82148113e-01,3.51530337e-01,1.19509615e-01,9.46895468e-01,5.72472689e-01,2.32123661e-02,9.38406913e-01,6.74929072e-01,1.33411292e-01,7.87401245e-01,4.01759352e-01,6.59626873e-01,3.38613213e-01,4.56089553e-01,1.66898643e-01,1.79322063e-01,9.85036614e-01,3.85076766e-01,5.65597728e-01,3.96979801e-01,8.02137622e-01,8.80268076e-01,7.27812925e-01,4.56061794e-01,5.11231757e-01,9.23149111e-01,8.55590517e-01,5.30822621e-01,7.70730138e-02,6.24804480e-01,1.72509445e-01,4.76996351e-01,7.82706300e-01,2.95484634e-01,1.95152238e-01,5.87710158e-01,2.47914969e-01,9.35382173e-01,1.38305567e-01,9.50163090e-02,4.91736624e-01,6.23317404e-01,9.51705966e-01,9.76665272e-01,8.67114643e-01,1.44578506e-01,1.98031827e-01,3.68147496e-01,1.11761335e-01,8.48226685e-01,9.42026273e-01,5.88034709e-01,2.47729761e-02,3.30928096e-01,5.34637588e-01,2.38008390e-02,1.45378872e-01,6.75573045e-01,3.05750050e-01,3.49795106e-01,5.72412938e-02,9.34631476e-01,6.81968090e-01,3.18555164e-01,3.21989506e-01,4.33355293e-01,2.47173409e-02
"2002Q2",2.34562064e-01,4.41882142e-01,7.03018292e-01,1.99391355e-01,9.17478233e-02,2.12994150e-01,7.34123924e-01,4.12926696e-01,7.92210669e-01,2.81563914e-01,3.02097088e-01,9.85766957e-01,1.37272418e-01,8.12520741e-01,9.45292801e-01,7.16172549e-01,6.76516663e-02,5.41687393e-01,2.34658118e-01,5.37225474e-02,8.22565548e-01,3.05069762e-01,9.84431624e-01,3.49295006e-01,5.34497804e-01,7.52659975e-01,3.62284248e-01,8.05537198e-01,1.67948903e-01,1.42445787e-01,6.58613758e-01,2.04322657e-01,7.99497084e-01,9.78495061e-02,4.69420368e-01,9.97421899e-01,2.54821294e-01,3.44455816e-01,4.33294967e-01,9.41377832e-01,2.44875226e-01,4.43026908e-01,2.14938495e-01,3.39844040e-01,5.32933939e-01,9.35243993e-01,9.27032613e-01,9.99929840e-01,3.28741670e-01,5.42270934e-01,1.33060252e-01,4.23549087e-01,1.16232218e-01,5.84303377e-01,3.77707095e-01,2.13451143e-02,7.57118340e-01,3.11424915e-01,6.58820719e-01,8.12487665e-01,4.36129626e-01,5.17313486e-02,2.24997730e-01,1.82242824e-01,4.74485098e-01,3.86190260e-01,2.26438239e-01,6.02290471e-01,3.22322548e-01,1.59290458e-01,4.51826457e-01,9.60111983e-01,1.55881551e-01,4.53397090e-01,2.16684730e-01,1.14717236e-03,3.83982170e-01,7.01270873e-01,4.37174667e-01,3.28270923e-01,6.73907738e-01,8.21498643e-01,6.62080963e-01,3.12957588e-01,5.98754797e-01,3.88631990e-01,1.71488444e-01,2.13730960e-01,8.97662208e-01,9.31667989e-01
"2002Q3",5.07804289e-01,1.33188477e-02,7.63011209e-01,5.18193832e-01,4.81753317e-01,2.49952492e-01,2.31432951e-01,6.00009636e-01,6.08396468e-01,4.60476911e-01,4.02529943e-01,7.80150368e-01,2.50153755e-01,6.09530464e-01,5.55973913e-01,8.34030955e-01,1.62390122e-01,9.76396265e-01,7.85434279e-01,4.43574315e-01,6.87748560e-01,8.54111933e-01,2.90064420e-01,9.25304909e-01,3.00911954e-01,7.26242495e-01,8.57679752e-02,5.68305755e-01,7.78550219e-01,3.51639352e-01,5.39927850e-01,8.87474314e-01,9.34078229e-01,7.91818372e-01,7.63320694e-01,8.83539372e-01,2.65933014e-01,5.03950051e-02,4.15756095e-01,3.01473270e-01,8.10566231e-01,4.18373835e-01,6.26701998e-01,1.06358207e-01,1.24714455e-01,2.63516556e-01,7.13605652e-01,2.29514448e-01,5.39569166e-01,5.19114722e-01,2.73619949e-01,7.53174664e-01,2.36921261e-01,3.27136818e-01,9.99288857e-01,8.49893980e-02,9.84365749e-01,6.52780755e-01,7.07220397e-02,4.60236372e-01,7.56711902e-01,7.72311586e-01,1.37905068e-01,8.93797455e-01,6.25942340e-01,8.70496586e-01,7.15729752e-01,4.33151527e-01,8.01388134e-01,8.75038189e-01,9.14985000e-01,4.19199044e-01,6.95214529e-01,1.92933480e-01,3.44836052e-02,5.31622237e-01,4.87581146e-01,3.38293823e-01,2.20859666e-01,8.16158131e-01,5.82115826e-01,5.20254779e-01,3.59255168e-01,2.28291209e-01,1.39418053e-01,8.67205472e-01,7.91950970e-01,6.62651174e-01,3.16419824e-01,2.40406690e-01
"2002Q4",5.50627484e-01,1.48038793e-01,9.91561458e-01,9.51449440e-01,9.30291490e-01,9.51124841e-01,7.80909489e-01,8.66781918e-02,7.67146796e-01,8.17869300e-01,3.38949897e-01,5.55390736e-01,3.80230412e-01,9.00322724e-01,6.24551113e-01,7.06558789e-01,7.73770666e-01,3.92380405e-01,7.98491945e-01,5.61998114e-01,9.46996707e-01,9.36674014e-01,7.73956279e-02,3.80161328e-01,9.77472698e-01,4.40143768e-01,9.67542757e-01,8.58264472e-01,5.21375043e-01,5.53384998e-01,4.91170445e-01,3.27364458e-01,7.00758236e-01,2.48383672e-01,5.89632611e-01,9.45504261e-01,9.90796835e-01,9.35862362e-02,9.63919524e-01,9.26621426e-01,3.17180989e-01,7.98237669e-01,8.20094318e-01,3.56225590e-01,8.10377267e-01,1.89285784e-01,6.70954541e-01,9.95125552e-01,5.65088246e-01,1.41560602e-01,9.66514227e-01,5.55767679e-01,9.92784699e-01,8.25089742e-01,6.49408863e-01,2.42748917e-01,4.51360687e-01,3.73749796e-01,8.82293823e-01,7.38939342e-01,4.13822563e-01,7.07023215e-01,1.87896235e-01,1.53119173e-01,6.41241782e-01,7.38892512e-01,6.13369284e-01,3.44524273e-01,9.74180190e-01,6.47486790e-01,6.87273600e-01,5.36438592e-01,6.23609450e-01,1.38247474e-01,9.98811381e-01,7.87633643e-01,6.15516548e-01,9.76579299e-01,6.93098142e-01,6.60464124e-01,1.32601122e-01,7.35943402e-01,1.64995882e-01,8.66425048e-01,7.67087406e-01,1.81360416e-01,5.19546263e-02,1.16883647e-03,7.09805307e-01,1.61265556e-01
