"Variables ->","x","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","y","","a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Comments ->"
"Class[Size] ->","Series[20-by-3-by-5-by-6]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Series[20-by-1-by-2]","","double[33-by-5-by-10]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2001Q1",6.02089553e-01,9.76247016e-01,1.34002846e-01,3.73059106e-01,4.77119326e-01,2.31922864e-01,2.81209304e-01,5.68785516e-01,3.00966487e-01,8.27051942e-01,3.05773702e-01,1.85280028e-01,3.61025092e-01,5.85659235e-02,4.42070508e-01,1.57131109e-02,2.60040861e-01,8.53849586e-01,5.77163703e-01,6.03536536e-01,2.64359230e-01,7.31266472e-01,6.91826167e-01,8.28204278e-01,7.39334442e-01,7.72099800e-01,1.90131017e-01,4.31613859e-01,3.73765523e-01,7.53808422e-01,9.46206224e-02,6.33215027e-01,4.61638085e-01,5.62723147e-01,5.73261829e-01,4.05383983e-01,4.45712081e-01,8.14747527e-02,2.18666145e-01,6.43228934e-01,5.60174952e-02,8.77568415e-01,9.58875447e-01,2.77614957e-01,7.86660585e-01,9.52378925e-01,3.80033622e-01,5.57810413e-01,1.31168865e-01,9.32323287e-01,2.65305419e-01,1.92224741e-01,2.33822077e-02,2.41229437e-01,8.55519941e-01,5.01062318e-01,1.61894871e-01,7.83452845e-01,4.22605500e-01,1.37844143e-01,2.44419958e-01,7.28741647e-01,6.62290083e-01,1.60519887e-02,8.75260452e-03,2.66056297e-01,4.13385565e-01,2.44913274e-01,6.03173373e-01,3.27965697e-01,7.20069224e-01,6.83778891e-01,7.38631573e-01,3.21317752e-01,2.41639937e-01,5.73028253e-01,8.63795409e-01,9.08094301e-01,7.64534707e-01,7.69981462e-01,1.04837727e-01,1.80054066e-01,3.30361233e-01,3.44962123e-01,9.19590108e-01,7.68553501e-01,2.80727372e-01,6.94887597e-01,9.76054777e-01,6.67845244e-01,2.77937950e-01,5.57237372e-02,5.74814815e-01,9.67063368e-01,8.99693468e-01,8.27792190e-01,6.83107367e-01,3.77658246e-01,6.27812973e-01,9.91773925e-01,1.21741129e-01,6.66775505e-03,5.15024742e-01,7.17189675e-01,1.49122277e-01,4.09143828e-01,4.53965651e-01,2.78522976e-01,6.36833878e-01,8.70731104e-01,2.39791752e-01,5.35977226e-01,9.60760318e-01,8.16304752e-01,5.82644845e-01,2.77394542e-01,5.37832381e-01,4.00447538e-01,7.49625256e-01,3.16853818e-01,3.90077383e-01,6.47666291e-01,7.38512295e-01,3.11065136e-02,2.31382248e-02,7.86770147e-01,5.87195607e-01,1.00359983e-01,6.78152272e-01,7.58794901e-01,7.03919982e-01,5.86357067e-01,1.60638520e-01,9.87910476e-01,5.81375422e-01,7.84074215e-01,5.03414700e-02,7.07181955e-01,3.78082347e-02,5.10467777e-01,8.89066515e-01,2.46984952e-01
"2001Q2",8.63457404e-01,2.06298553e-01,9.74856151e-01,3.78678544e-01,5.28259061e-01,3.32105263e-01,1.48355031e-01,5.40563063e-01,9.90886147e-01,3.25097364e-01,2.77875818e-01,2.38809368e-01,2.51533781e-01,7.93324812e-01,6.91799348e-01,5.12254561e-01,3.25771124e-01,2.62668554e-02,2.92058658e-01,6.56994519e-01,9.87222829e-01,3.60918246e-02,5.15183629e-01,2.66786596e-01,3.73486183e-01,7.13938511e-01,1.78852742e-01,5.09092863e-01,9.11784846e-01,2.29072538e-02,2.19662567e-01,8.67351335e-01,5.49632210e-02,4.79365121e-01,7.98778846e-01,8.45468501e-01,6.56532204e-01,2.64911491e-01,3.68618494e-01,7.14616860e-01,1.08382647e-03,1.18428524e-01,4.44543033e-01,1.42883406e-01,4.83493087e-01,6.46166708e-01,5.07321236e-01,2.18202340e-01,7.39495166e-01,9.02485517e-02,7.65396327e-01,3.63140773e-01,5.34606527e-01,1.11480744e-01,1.86379996e-01,4.38393803e-01,2.65723517e-01,8.41999312e-01,6.64451548e-01,7.13520812e-01,8.15483713e-01,4.58289325e-01,5.76620406e-01,8.94314827e-02,8.15638835e-01,4.46457724e-01,9.32769904e-01,1.94640012e-01,3.91740811e-01,3.53875073e-01,9.95086523e-01,5.10518387e-01,9.44950307e-01,1.35696486e-01,6.40002820e-01,6.20457693e-01,6.41882213e-01,4.75671140e-01,4.84215194e-01,8.86068602e-01,3.35860091e-01,5.71885159e-01,7.12442101e-02,5.19097237e-01,9.21398964e-01,1.58882307e-03,5.66523061e-02,9.31014250e-02,2.36323736e-01,4.16749828e-01,1.96733031e-02,1.29451612e-01,4.36081421e-01,9.45494432e-01,2.07074844e-01,7.37445486e-01,6.49226280e-01,1.55523304e-01,9.63252586e-01,6.76895565e-01,1.05693978e-01,1.27316912e-01,3.09565108e-01,3.10457548e-01,4.96540260e-01,2.19888913e-01,6.85939228e-01,9.36147762e-03,2.17414846e-02,4.41016683e-01,1.61376140e-01,6.29155212e-02,5.68069420e-01,4.78743400e-01,3.74936823e-01,7.14636862e-01,4.89428716e-01,6.81286967e-01,3.22588383e-01,3.55959218e-01,7.06697830e-01,5.74374027e-01,8.55858109e-01,7.92496098e-01,2.31552575e-01,4.91098362e-02,8.95342074e-01,2.43801016e-01,8.29753410e-01,9.11270762e-01,1.00128028e-01,4.18974367e-01,8.84707028e-01,8.06814657e-01,6.54381728e-02,1.06387794e-01,9.14876755e-01,2.93219021e-01,8.74828072e-01,9.04327404e-01,7.01207286e-02,8.35571429e-01
"2001Q3",9.91922391e-01,8.02103474e-02,1.00094396e-01,6.62420030e-01,5.40701508e-02,1.37644625e-01,3.81470469e-02,4.61597831e-01,2.92133501e-01,4.67688994e-01,7.57882227e-01,1.81978379e-01,7.94261451e-01,2.17870287e-01,3.19880559e-01,3.58309511e-02,1.04448825e-01,4.48763439e-01,5.13779891e-01,2.33363271e-03,8.90871048e-02,5.18216956e-01,4.81155765e-01,9.61310982e-01,6.44727373e-01,9.23023621e-01,2.00618897e-01,4.13811735e-01,7.21791210e-02,3.78309392e-01,8.61170328e-02,9.36751835e-01,1.62576376e-01,6.80213406e-01,8.56459570e-01,4.72501935e-01,3.86877080e-01,6.07012156e-01,6.50264622e-01,9.17521035e-01,2.08286207e-01,8.56965542e-01,2.57235614e-01,2.61735253e-01,4.34915893e-01,3.99687719e-01,4.13090484e-01,1.94488634e-02,5.09818286e-01,5.72276336e-01,1.79488202e-01,4.86928572e-01,3.29827316e-01,3.76402444e-02,3.13064775e-01,5.89991037e-02,4.19655181e-01,5.18800053e-01,8.09226778e-01,4.53499381e-01,8.84581122e-01,2.55630800e-01,8.36506165e-01,6.94848848e-01,5.95916745e-01,1.88711352e-01,3.71012571e-01,1.35158966e-01,6.47555991e-01,4.01113697e-01,2.72032079e-01,7.34512247e-01,4.42661538e-02,8.82714471e-01,1.22614153e-02,7.94924277e-02,3.06200816e-01,4.09097598e-01,5.85091859e-02,1.32409440e-01,7.61315241e-01,5.47961249e-01,7.86408423e-02,3.35717081e-01,8.95689855e-01,8.32573859e-01,3.93296649e-01,1.56393558e-01,3.45667788e-01,1.17224147e-01,6.82879833e-01,6.58645687e-01,6.41833552e-01,9.76623957e-01,7.39081498e-02,6.30178040e-01,3.86443675e-01,3.40272778e-01,5.55836327e-01,6.75517777e-01,6.95392706e-01,7.22506861e-01,6.33430157e-01,7.09033849e-01,7.60897355e-01,7.89499321e-01,3.57620243e-02,2.11102120e-01,9.14758633e-02,5.58459261e-01,9.78721866e-01,2.15220980e-01,3.93818559e-01,5.88162953e-01,3.91587799e-01,2.28481391e-01,3.58818303e-01,9.84820551e-01,8.05631012e-01,9.32940758e-01,2.66005486e-01,8.96840487e-01,8.57034578e-01,2.63903870e-01,2.14243814e-01,6.78310219e-01,9.26183223e-01,7.15453675e-02,7.75413052e-01,9.01699811e-01,4.03907343e-01,7.36619289e-01,8.17342742e-01,8.15850036e-01,9.55991545e-01,8.36490673e-01,3.10273354e-01,2.70497163e-01,5.89215952e-01,5.44739626e-01,3.15222654e-01,4.00734947e-01
"2001Q4",1.25062860e-01,9.73164838e-01,8.51908567e-01,5.95665367e-01,7.69572265e-01,7.20775416e-01,8.70299223e-01,2.92135123e-01,2.59829137e-01,9.74841000e-02,9.38045643e-01,5.35264059e-01,3.17632214e-01,9.37982157e-01,1.09538047e-01,4.60896685e-01,8.77057030e-02,1.21972963e-01,4.37987390e-02,5.87921220e-01,8.58106562e-01,3.71005755e-01,6.95283188e-01,8.94554915e-01,7.05002352e-02,6.36007320e-01,6.03274413e-01,2.98616350e-01,1.04624211e-01,7.43655399e-01,7.78994998e-02,4.05757093e-01,6.68445314e-01,5.03496145e-01,7.07375877e-01,9.25965987e-01,1.65272427e-01,4.12645925e-01,2.78657846e-01,3.08773279e-01,6.74996989e-01,9.14467972e-01,4.09488654e-01,3.63642210e-01,5.84148727e-01,4.92856006e-01,8.42505558e-01,3.70561354e-01,3.72823644e-01,5.78997891e-01,5.40543989e-01,5.97843471e-01,2.51595683e-01,1.28826171e-01,4.23442576e-01,8.92085303e-01,9.51641228e-01,4.77097743e-01,8.61596647e-01,8.45648888e-01,4.07028814e-01,8.77264926e-01,7.66321485e-02,5.60138525e-01,9.83132388e-01,1.30130522e-01,3.47137262e-01,6.44772490e-01,9.81185780e-01,9.84511253e-01,9.16777887e-01,5.87575653e-01,3.84312380e-01,1.08446849e-01,8.90740282e-01,1.84114227e-01,2.42072640e-02,9.80262519e-01,1.67544095e-01,7.48860129e-01,3.81492453e-01,4.36378503e-01,8.54539953e-01,1.67202601e-01,9.76802031e-02,3.39094909e-01,1.74774635e-01,8.09594404e-01,8.55281446e-01,3.14523686e-01,4.29964647e-01,3.48116727e-01,3.62143754e-01,1.93539613e-01,7.86274808e-01,1.40646681e-01,9.80438626e-01,2.90103860e-02,3.08171991e-01,2.33435362e-02,8.78372919e-01,8.04787104e-01,1.75665975e-01,6.09114312e-02,9.51031434e-01,5.32233652e-01,6.72102235e-01,4.55742341e-01,7.78968036e-01,2.38928404e-02,7.12581449e-01,6.62279551e-01,1.02203089e-01,2.27089136e-01,5.62025067e-01,1.36453815e-01,3.14146462e-01,2.91690571e-01,4.28630989e-01,2.73180522e-01,9.72981848e-01,2.31258005e-02,5.97180007e-01,5.60020886e-01,3.53169805e-01,2.06829406e-01,6.08704885e-01,6.14751724e-01,8.24600453e-01,5.85972666e-01,7.13047703e-01,7.78569062e-01,3.85161603e-01,4.22388426e-01,5.31147832e-01,7.72820020e-01,1.86599703e-01,3.29280728e-01,8.36686225e-01,3.84923794e-01,8.23106192e-02,5.78003641e-01
"2002Q1",3.27618026e-01,2.01787741e-01,6.59829522e-01,5.84836688e-01,1.93112360e-01,7.62719964e-01,3.52702573e-01,5.43892482e-01,5.10408571e-01,1.54782082e-01,7.15780992e-01,3.49587495e-01,1.78254736e-01,3.63180673e-02,4.77371002e-01,3.81398323e-01,1.67325069e-01,2.28222748e-01,3.93213716e-01,1.62384575e-01,3.86810292e-01,7.51840449e-01,4.97014195e-01,9.17059831e-01,8.14090275e-01,4.66630620e-01,1.53934157e-01,2.43845653e-01,6.64651993e-01,5.18612804e-01,5.63102404e-01,5.61192158e-02,3.36654643e-01,6.30420448e-01,6.13433381e-02,6.91258397e-01,5.53656570e-01,5.46979512e-01,7.67953526e-01,3.74763163e-01,4.31881968e-01,2.32981563e-01,8.30184992e-01,5.18847690e-01,5.94007862e-01,5.84467032e-01,2.34088774e-01,5.72687883e-02,5.29828151e-02,8.25284939e-01,8.40828071e-01,9.02093806e-01,7.09837373e-02,9.67917262e-01,4.02675249e-01,9.91122068e-01,7.18466984e-01,4.39889940e-01,7.66867135e-01,3.89314790e-02,5.83312276e-01,6.91247803e-01,1.69482593e-01,5.64333021e-01,2.14642653e-01,5.29227315e-01,6.15101875e-01,1.79236948e-01,4.28603523e-01,2.02028717e-01,4.93115460e-02,1.36615101e-02,7.44809730e-01,7.89707702e-01,5.58935839e-01,3.53780961e-01,9.48009639e-01,7.18254549e-01,9.94410526e-01,4.52190060e-01,5.91489345e-01,9.27991778e-01,3.15046429e-01,4.50012852e-01,8.90251788e-01,8.73496290e-01,3.90515586e-01,7.77934847e-01,6.92527145e-02,1.28050671e-01,3.42158055e-01,7.54585231e-01,9.31757732e-01,7.20970316e-01,8.75073418e-01,9.28490437e-01,2.03390728e-01,7.04254182e-01,8.94838773e-01,8.20709803e-01,9.82075919e-01,8.25588518e-01,3.77142699e-01,9.58327813e-01,2.41250221e-01,3.10038232e-01,7.32325591e-01,7.95121865e-01,2.87673317e-02,5.65070561e-01,3.89430144e-01,2.23274699e-01,7.17990284e-01,4.48054535e-01,9.79101768e-01,2.58436855e-01,3.91338320e-01,9.53219464e-01,5.10322469e-01,2.84710786e-01,4.65991625e-01,4.36337674e-01,8.28080755e-01,7.87939670e-01,5.15753400e-01,3.85993599e-01,6.12750187e-01,7.89605600e-02,6.73429839e-01,4.47986530e-01,6.96303880e-01,1.78751393e-01,8.35416114e-01,9.24676992e-01,4.98446034e-01,6.47404675e-01,6.55292145e-01,4.73740425e-01,6.87008370e-01,9.73417444e-01,5.23778696e-01,1.54056332e-01
"2002Q2",7.77036494e-01,3.50602315e-01,1.41069487e-01,3.74256090e-01,5.81875200e-01,5.18406928e-01,9.24439205e-01,1.30393689e-01,3.76310417e-01,7.16280706e-01,1.63022421e-01,1.68818619e-01,2.37344830e-01,8.84859657e-01,2.01145477e-01,6.27383169e-01,5.16196107e-02,8.09848744e-01,8.64006467e-01,1.13403513e-01,2.68212537e-01,2.72130572e-01,6.45382211e-01,7.43751732e-01,6.12440823e-02,1.56052834e-01,8.44557598e-01,2.80089634e-01,6.60060197e-01,5.52356488e-01,9.23411596e-02,7.97300750e-01,8.43277972e-01,9.80188632e-01,2.82342789e-01,1.96922175e-01,8.82999011e-01,7.65527995e-01,1.44033648e-01,8.99232303e-01,9.82366383e-01,9.54894844e-01,5.12966286e-01,3.85932595e-01,9.38473643e-02,7.19177037e-01,5.52415003e-01,7.93174234e-01,9.64134541e-01,3.33205596e-01,1.86025567e-01,8.61966521e-02,8.56106996e-02,5.16617486e-01,1.00138847e-01,1.39820644e-01,1.29197573e-01,7.14184302e-01,8.42420867e-01,3.00043069e-01,3.15518958e-01,2.87698365e-01,1.93513337e-01,4.44391633e-03,4.39518634e-01,8.39860234e-01,2.53376244e-01,1.44804159e-01,8.76909537e-01,9.99139934e-02,7.72002473e-01,4.01934407e-01,9.39528434e-01,5.91803406e-01,4.09322931e-01,1.19112257e-01,5.68934224e-01,2.38946544e-01,7.90799012e-01,7.29987890e-01,5.05248626e-01,2.87061825e-01,1.89585180e-01,2.47722914e-01,1.96108511e-01,1.24430244e-02,3.93845600e-01,1.99238131e-01,5.55181916e-01,7.03822127e-01,1.04027352e-01,2.94695079e-01,2.45718558e-01,2.64437707e-01,5.39625520e-01,5.19720496e-01,6.42956942e-01,7.30819473e-01,3.16103497e-01,3.02407322e-01,9.38618236e-01,3.28248607e-01,8.25271548e-01,4.76270380e-01,6.87390611e-01,6.61463502e-01,1.13945443e-01,1.06256467e-01,1.15659988e-01,3.20371349e-01,7.95006341e-02,6.48273216e-01,1.50534032e-01,5.49189616e-01,6.32900791e-01,2.19948765e-01,2.33204170e-01,4.59010663e-01,1.43253925e-01,3.56500993e-01,3.89473508e-01,9.66973109e-01,3.47177633e-01,1.54394952e-01,9.27235281e-01,8.52710737e-01,8.12279046e-01,5.23332429e-01,6.14908015e-01,8.40326513e-01,2.81905427e-02,5.25097747e-01,8.56192043e-01,2.64804901e-01,4.43360456e-01,7.68917232e-01,8.03867453e-01,2.67102995e-01,2.06562264e-01,6.42084375e-03,4.07372782e-01,4.21695450e-01
"2002Q3",5.80793314e-01,6.07117602e-01,8.51775724e-01,5.42395588e-01,2.33823182e-01,6.45186808e-01,5.53821784e-01,9.71981251e-01,8.67340579e-01,5.65422176e-01,6.51462700e-01,6.09256473e-01,9.31277807e-01,2.03049620e-01,6.85443125e-01,4.60675856e-01,8.79186666e-01,3.55793471e-01,8.16053724e-01,1.18308104e-01,7.86611506e-01,1.02832656e-01,8.39797085e-01,8.25098783e-01,8.15411634e-01,4.32669149e-01,5.71766472e-01,8.20058875e-01,8.27100440e-01,2.78975540e-01,3.46263843e-01,9.22739773e-01,7.22162556e-01,7.78940821e-01,3.38373247e-01,5.41585185e-01,3.85209507e-01,2.13315205e-01,5.76943235e-01,7.12908299e-01,9.94921905e-01,6.06442931e-02,9.26962949e-01,4.28943733e-01,9.88123282e-01,6.86706849e-01,5.57823603e-01,8.04843900e-01,4.41878180e-02,6.32252775e-03,9.85172094e-01,8.12859665e-01,5.13953551e-01,5.92462616e-01,2.76442477e-01,7.03656577e-01,9.14566544e-01,7.52526562e-01,7.56208913e-01,8.04062302e-02,7.30450427e-01,6.95640392e-01,4.95179060e-01,6.40900520e-01,4.62868386e-01,8.44829587e-01,4.20918656e-01,4.79710710e-01,1.01634426e-01,6.95986587e-01,7.70425942e-01,5.12254126e-01,1.65338515e-01,9.15046587e-01,7.00732336e-01,8.64236910e-01,2.57724603e-01,2.02255502e-01,4.93101225e-01,7.51637703e-01,7.91722672e-01,4.90824955e-01,6.45731270e-01,7.92774028e-01,6.51705306e-01,2.43527251e-01,1.87758842e-01,7.31263222e-01,6.71945440e-01,6.84276127e-01,2.28119261e-01,2.09915867e-01,9.55357352e-01,5.66275257e-01,5.48006407e-01,6.43832640e-01,4.67552038e-01,8.79193339e-02,4.83099931e-01,1.50127771e-01,4.99967221e-01,3.24879884e-01,5.23232498e-01,2.25085221e-01,1.63374878e-02,1.07632002e-01,4.18524425e-01,6.77066363e-01,6.86613645e-02,4.79903487e-01,1.36170918e-01,1.16360128e-01,2.60241761e-01,6.29200275e-01,7.84300206e-01,5.38461181e-01,6.46166743e-01,4.49014319e-01,9.25189960e-01,2.07515644e-01,3.66217570e-01,7.49050515e-01,6.90574948e-01,8.12338614e-01,1.79034172e-01,2.86074584e-01,9.48679500e-01,4.94869651e-01,6.72459603e-01,9.30470734e-01,7.28881851e-02,1.69690397e-01,2.27049372e-01,9.44563498e-01,9.11416530e-01,1.10515190e-01,7.10867019e-01,5.85512640e-01,4.88678252e-02,2.42102695e-01,2.58556316e-01,5.70617115e-01
"2002Q4",5.57403570e-01,5.48299572e-01,7.46499144e-01,4.62851648e-01,5.14018405e-01,9.14578787e-01,7.46472069e-01,7.67935463e-02,7.19791776e-02,7.54521241e-01,3.42627194e-01,5.50976630e-01,6.36735376e-01,9.94247976e-01,9.55897368e-01,2.30437230e-01,3.28823375e-01,8.71805497e-01,6.52210552e-01,7.82719930e-01,2.07506777e-01,3.75639727e-01,6.51364809e-01,4.57183028e-01,9.58533271e-01,8.03241124e-01,7.45626099e-01,9.21640569e-01,1.54018499e-01,6.39728824e-01,5.41932431e-01,5.40901346e-01,9.69964268e-01,7.38679146e-02,2.11146781e-01,1.94077403e-01,7.63304455e-01,6.10721245e-01,9.39585207e-01,9.44643417e-01,7.54138839e-02,5.68667484e-01,6.55521545e-01,3.64801844e-01,6.46016398e-01,7.98049151e-01,9.59268379e-01,5.49269834e-01,9.39691303e-01,6.71231409e-01,8.36303122e-01,4.61350403e-01,5.90830291e-01,7.35283227e-01,3.76695272e-01,6.83681581e-01,1.85186608e-01,8.07362641e-01,5.67094731e-01,2.01865559e-01,5.25658096e-01,5.69913917e-01,3.04702920e-01,6.27409662e-01,3.83528934e-01,5.32863578e-02,3.43851329e-01,6.00279465e-02,6.27024618e-01,4.07475667e-02,6.25632759e-01,3.24241777e-02,3.50433573e-01,8.28393772e-01,4.64300199e-01,4.08389712e-01,1.66639542e-01,6.92639692e-01,7.40040883e-01,7.45712829e-01,6.94713682e-01,3.23401220e-01,7.08038558e-01,9.58131316e-01,2.18813014e-01,7.82242153e-01,3.57278166e-01,8.36134669e-01,4.94740275e-01,4.00653744e-02,1.03677925e-01,2.95262413e-01,4.41850995e-01,1.74411282e-01,7.02345711e-01,9.52722297e-01,4.39334349e-01,1.16458323e-02,8.91009996e-02,2.79844757e-01,5.75658385e-01,1.53749436e-01,2.52003874e-01,4.97724442e-01,9.14500868e-01,1.96314349e-01,6.80920527e-01,1.67299053e-01,3.72565760e-01,9.58180354e-01,7.25324515e-01,1.11215787e-01,6.99815006e-01,5.31940684e-01,9.38974737e-01,6.40154810e-01,1.53740664e-01,2.39729979e-01,4.60203989e-01,8.49823770e-01,1.21772762e-01,5.18716791e-01,9.62650336e-02,6.82407361e-01,8.82020910e-01,5.28801268e-01,7.91374171e-01,1.48944836e-01,3.19835814e-01,9.12386408e-01,5.89228049e-01,9.09414218e-03,6.25593717e-01,9.57906398e-01,1.20815976e-01,2.53570608e-01,8.63542652e-01,8.96200480e-01,4.11959365e-01,1.60603994e-01,8.35787221e-03,5.05784502e-01
"2003Q1",7.56533799e-01,1.33907856e-01,3.15356147e-01,8.44884720e-01,7.98001720e-02,7.03327245e-01,5.14748006e-01,9.21746490e-01,7.48700478e-01,8.84658843e-01,2.93022816e-01,2.39373110e-01,4.45302351e-01,3.57940011e-01,8.47358071e-01,2.93867030e-01,6.56641357e-01,1.81443435e-01,2.44403628e-01,7.94792591e-01,9.88973765e-01,7.04016253e-01,4.67450521e-01,6.47682032e-01,5.85635735e-01,8.82756718e-01,6.21074543e-01,7.73879825e-01,7.15132673e-01,6.85529256e-01,3.34614626e-01,8.39454913e-01,5.56597866e-01,7.14749927e-01,7.63268667e-01,2.64673422e-01,2.31725660e-01,5.53058181e-01,7.52421785e-02,3.55750099e-01,4.94433969e-01,4.30730906e-01,1.70169123e-01,4.12813348e-01,3.62391322e-01,2.98370119e-01,1.89894758e-01,4.88673649e-01,1.63291189e-01,2.39507975e-01,5.43685574e-01,9.56951850e-02,7.52622975e-01,5.31345500e-01,9.93600751e-01,9.31715930e-01,2.91722002e-01,9.29915335e-01,6.00174553e-01,1.16508525e-01,6.95602280e-01,9.04123486e-01,3.80987702e-01,5.81240506e-01,3.90161697e-01,4.71663322e-01,4.83369547e-01,7.57775782e-01,3.02602652e-01,5.82476287e-01,6.50227343e-01,4.87872632e-01,5.86946714e-01,7.58848247e-04,4.48000087e-01,8.28367263e-01,4.40344621e-01,9.21171520e-02,1.44408646e-01,7.71269498e-01,7.41489540e-01,4.58803069e-01,4.32247558e-01,4.75994544e-01,8.43020871e-02,2.08354019e-01,2.98068639e-01,9.47943568e-01,6.54003173e-01,8.73485654e-01,5.25250494e-01,5.41057560e-01,5.11745095e-01,4.51894952e-01,8.62767920e-01,8.20111373e-01,3.23775214e-01,7.02910917e-01,8.53592709e-01,3.33178945e-01,5.06690706e-01,2.85503379e-01,2.19551752e-01,4.03354715e-01,9.04266564e-01,1.48682974e-01,4.49476830e-01,4.70385611e-01,1.21957415e-01,8.57239140e-02,5.84526385e-02,8.74422175e-01,5.82418518e-01,5.44917007e-01,1.36141029e-01,5.61330537e-01,3.41279565e-01,7.83442585e-01,2.63851309e-01,8.67304341e-01,3.97794743e-01,4.32198945e-01,3.35072244e-01,4.82797060e-01,6.68083952e-01,3.78785716e-01,8.85039333e-01,3.09020567e-01,4.36632323e-01,3.91138728e-01,2.73375456e-01,9.37442698e-01,9.80642225e-01,2.95815965e-01,5.83344030e-01,2.64044501e-01,1.80961129e-01,8.91196196e-01,3.48417220e-01,5.17349108e-01,4.64003026e-01,8.48366249e-01
"2003Q2",2.96079597e-01,6.26515936e-01,1.19318394e-01,3.21531699e-01,8.97150360e-01,2.63480747e-01,1.39710766e-01,6.75491665e-01,4.81201758e-02,5.51343766e-01,6.77898885e-01,8.41302237e-01,7.49507609e-01,9.99795879e-01,7.11013455e-02,8.81870599e-01,5.50309104e-01,5.87760451e-01,9.95626724e-01,5.33447046e-02,4.39573626e-01,5.93077806e-01,2.59946355e-01,3.51609236e-01,1.98889539e-01,9.09139682e-01,8.21685907e-01,9.48261502e-01,1.12808726e-01,6.15854630e-01,6.20689503e-01,2.92848326e-01,4.08071588e-01,2.34362177e-02,7.26657428e-01,9.62867153e-01,8.52847300e-01,6.47364011e-01,5.50579852e-01,5.98762068e-01,9.81456225e-01,6.45887813e-01,4.20448864e-01,8.08726814e-01,7.52180843e-01,7.85463524e-01,1.35136359e-01,6.84750628e-01,9.97645036e-01,8.66825331e-01,8.06700882e-01,1.35192356e-01,5.10521099e-01,9.48164796e-01,4.27232834e-01,2.84001325e-01,6.27538341e-01,4.61804105e-01,1.22659520e-01,2.05150450e-01,4.57134226e-01,8.11212022e-02,6.18961943e-01,7.57245338e-01,2.62541860e-01,9.16748220e-01,5.50254331e-01,4.74113700e-01,4.91463199e-01,2.05885588e-01,7.34643971e-01,9.31117206e-01,3.07195578e-01,6.59791200e-01,8.82226003e-01,3.71088474e-01,1.80330998e-01,8.86264770e-01,4.10362055e-02,7.51176232e-01,9.60587181e-01,1.49380244e-02,8.75935813e-01,1.73226911e-01,4.61351047e-01,6.98379731e-01,9.99942369e-02,2.25489111e-01,2.04139243e-01,6.50405725e-01,5.93440938e-03,4.85089581e-01,7.56534134e-01,4.98762358e-01,8.69143287e-01,2.74880030e-01,6.86357671e-01,5.00771137e-01,5.92625480e-01,3.02734310e-01,9.48794432e-01,4.09558075e-01,8.73391737e-01,7.57161159e-01,3.27141403e-01,2.61578832e-01,3.55275715e-01,5.41880552e-02,4.19630640e-02,9.37517119e-01,5.97081475e-01,3.18918950e-01,8.67020209e-01,5.34588818e-01,6.54944423e-01,9.61712875e-01,8.52392386e-01,8.39450315e-01,7.95544958e-01,5.56015346e-01,8.38765855e-01,9.21804234e-01,7.63541866e-01,3.72356200e-02,9.14527959e-01,9.49078250e-01,3.47805473e-01,1.80290145e-01,3.40799667e-01,8.38719536e-01,1.11728599e-01,1.52866567e-01,3.99044614e-01,9.63092768e-01,2.95222544e-01,5.40539061e-01,5.05478789e-02,2.94479942e-01,3.12443237e-03,7.90876470e-01,1.46161020e-01,7.71798213e-01
