"Variables ->";"x";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"y";"";"a";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Comments ->";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Class[Size] ->";"Series[20-by-3-by-5-by-6]";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Series[20-by-1-by-2]";"";"double[33-by-5-by-10]";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2001Q1";3.73501766e-01;1.23047586e-01;2.94232062e-01;2.79621193e-01;2.93507686e-01;8.28945352e-01;2.07655937e-02;6.91431048e-01;8.15686053e-01;9.26136004e-01;9.99419657e-01;6.07182087e-01;2.55804386e-01;3.45088065e-01;7.69900271e-01;4.03523748e-01;9.93493653e-01;5.36131604e-01;3.69102206e-01;5.32715728e-01;5.25048255e-01;9.45216978e-01;4.48042032e-01;7.63902690e-02;1.57649472e-01;5.61469905e-01;6.04187152e-01;3.34106770e-01;1.38327746e-01;4.61901514e-03;3.31828535e-01;6.64177544e-01;3.46903697e-01;4.16588268e-01;5.56289615e-01;9.41645046e-01;9.74682082e-01;5.81975584e-01;8.29863615e-02;4.91167494e-01;6.36136224e-01;2.60353056e-02;9.89429828e-01;3.56735881e-01;6.76100860e-01;9.65128483e-02;1.85060454e-01;5.39235541e-01;2.87212244e-01;3.52725214e-01;2.04131122e-01;1.80678300e-01;8.47256879e-01;7.05223664e-01;3.24250822e-01;3.75712805e-01;4.47948347e-02;1.63522568e-01;1.56982974e-01;2.02949963e-01;6.41345786e-01;9.77424195e-01;1.40075095e-01;1.96690079e-01;4.51000162e-01;4.73124789e-01;4.62684548e-01;2.55252168e-01;7.78043121e-02;7.08075196e-01;6.01265787e-01;1.73628039e-01;6.83992314e-02;7.84502060e-01;7.14767422e-02;1.68163609e-01;5.18046591e-01;5.61886366e-01;2.01789482e-01;7.09262510e-01;8.09368030e-02;8.02683815e-01;8.72458019e-01;7.49269413e-01;8.88500647e-01;4.71154763e-01;7.03892997e-01;3.20774911e-01;6.97532448e-01;1.98152217e-01;3.94105306e-01;3.01930542e-01;9.02523308e-01;5.02704101e-01;7.22903463e-02;4.46386471e-01;5.46945026e-01;5.01344537e-01;2.21013158e-02;3.35942820e-01;4.25015244e-01;2.98433275e-01;3.66862679e-01;7.58017618e-01;6.31246430e-01;7.37438397e-01;5.77042852e-01;8.52704285e-01;2.33821444e-01;4.32879542e-01;3.65059367e-01;2.04003640e-01;6.50687941e-01;7.96569326e-01;2.94184263e-01;5.80786883e-01;1.09437671e-01;5.00965465e-01;7.65719681e-01;8.54027909e-02;4.80514627e-01;8.50984047e-01;6.83663129e-01;7.20013960e-01;2.15633120e-01;9.08421795e-01;8.60376121e-01;4.62755728e-01;3.62822612e-01;4.44987254e-01;9.29581368e-01;4.77359668e-01;3.77951985e-01;7.79648875e-01;8.24532134e-01;6.10588244e-01;8.22735572e-01;7.49631060e-01;9.03036130e-01;7.71886983e-01;1.17777252e-02;5.16716230e-01
"2001Q2";4.31449028e-02;4.41632404e-01;4.96124163e-01;2.71481172e-02;1.98827510e-01;1.70785839e-01;4.60723630e-01;8.12369268e-01;1.43009965e-01;2.75207701e-01;7.55232586e-01;6.08623689e-01;2.09127390e-01;1.29886896e-01;8.91391948e-01;8.46320716e-01;2.17507698e-01;1.04400961e-01;2.68653451e-01;7.05791909e-01;9.46108012e-01;8.04419204e-01;8.49571005e-01;1.92941876e-01;4.05113643e-01;5.72956598e-01;4.94805525e-01;9.50478561e-01;6.75495343e-01;6.98396230e-01;1.28575216e-01;9.29316188e-02;9.46531926e-03;8.25645855e-01;9.71593282e-01;4.95573500e-01;1.05889140e-01;8.50958615e-01;1.27264067e-01;8.22652637e-01;5.09960719e-01;3.60100101e-01;5.26308288e-01;9.94580608e-01;6.60337697e-01;1.86949275e-01;5.01982823e-01;9.75685528e-01;2.65010684e-01;9.38587820e-01;3.95745834e-01;4.19213141e-01;7.71199372e-01;9.24085545e-01;2.81493629e-01;5.95661890e-01;4.97245619e-01;2.49724378e-01;2.34664636e-02;3.02463694e-01;8.13870255e-01;6.75187170e-02;1.20861820e-01;2.02383770e-01;5.60815001e-01;7.61778907e-02;8.14003312e-01;3.10234653e-01;3.11699473e-01;3.08697596e-01;6.92508420e-02;9.78083245e-02;5.65609265e-01;3.25846848e-01;7.04963814e-01;2.78402483e-01;7.68481269e-01;6.49369503e-02;2.19787438e-01;9.04397561e-01;1.11573624e-01;1.47306896e-01;3.43468234e-01;4.04240234e-01;7.06607196e-01;6.39547827e-01;3.76474881e-01;2.79351743e-01;9.92447952e-01;5.11334839e-01;7.57946316e-01;9.80631978e-01;1.78514043e-01;1.09563142e-01;5.57751371e-01;1.79885258e-01;3.12071801e-01;2.34548888e-01;4.61482866e-01;1.41513301e-01;3.05983056e-01;5.57674895e-01;6.44938540e-01;4.89125676e-01;5.01510676e-01;2.67474985e-01;3.72952197e-01;3.48538728e-01;1.08805738e-01;4.55242786e-02;2.09154989e-01;5.24203452e-01;8.92075316e-01;1.28575989e-01;9.72773248e-01;2.61364628e-01;6.83799992e-01;8.04091794e-01;5.74253416e-01;2.63434691e-01;7.64779787e-01;4.30127907e-01;5.62571995e-01;3.09180670e-01;6.15028752e-02;2.36259533e-01;4.35885465e-01;4.27241169e-01;1.30213227e-01;6.35991187e-01;3.30630794e-01;7.67634015e-01;7.05756146e-01;3.25067524e-01;9.58368594e-01;3.99738840e-01;3.03368736e-01;1.80575723e-01;8.36729902e-01;2.40570335e-01;5.11750406e-01;8.86465005e-01
"2001Q3";8.19545835e-01;2.52573405e-01;2.06313760e-03;8.98950148e-01;2.13916911e-01;1.18820865e-01;4.16487735e-01;4.88571936e-01;7.58341289e-01;7.78374071e-01;3.27935392e-01;2.94258562e-01;7.58413791e-01;2.21967290e-01;5.46320213e-02;2.34093086e-01;1.82910788e-02;7.74360424e-01;6.08678741e-01;7.88680548e-01;3.91652228e-02;2.93854923e-01;8.21576839e-01;7.45555205e-01;5.82907389e-01;5.31028586e-01;3.14409326e-01;1.13114490e-03;9.47036179e-02;9.96003005e-01;6.87544356e-01;8.40245050e-01;4.41735598e-01;6.24044612e-01;9.51742498e-01;9.86247095e-01;7.80572315e-01;9.19619465e-01;5.71376815e-01;8.34168948e-01;7.71459227e-01;2.30619969e-01;7.62568456e-01;1.36437136e-01;3.11752061e-01;6.54741277e-01;4.87446764e-02;7.88565157e-01;7.74874114e-01;1.41335459e-01;1.79101459e-01;8.60249621e-01;2.73193836e-01;2.49998278e-01;1.44094493e-01;9.00790727e-01;4.53129798e-03;9.01243014e-01;2.83813000e-01;8.87141430e-01;5.72961770e-01;1.63747236e-01;1.84007037e-01;7.19193019e-01;1.26080122e-01;3.18948780e-01;2.55274572e-01;8.99878544e-01;1.35284979e-01;9.81301671e-01;7.30126712e-01;3.75576957e-01;5.78132736e-01;3.31219940e-01;3.18428568e-01;2.45206387e-01;1.65276443e-02;4.47791322e-01;6.53790032e-01;6.76494223e-01;9.65657787e-01;2.15683708e-01;2.76220128e-01;7.28402150e-02;9.32796976e-01;1.72735620e-01;2.68659876e-01;2.88697467e-01;9.56877724e-02;4.21386361e-02;2.77413700e-01;2.24673028e-01;1.90369193e-01;6.62290964e-01;3.39212323e-01;7.83737043e-01;6.23374953e-01;8.65203059e-01;2.01876219e-02;2.56583384e-01;4.84386440e-01;8.58822224e-01;7.28632659e-01;7.96935212e-01;4.66536875e-01;5.38093414e-01;6.38050954e-01;3.29305645e-01;5.57170105e-01;3.25902508e-02;5.71826939e-01;8.54166194e-01;7.13417034e-01;8.32819915e-01;6.96161817e-01;9.15482700e-01;6.36173129e-01;9.94035129e-02;9.18824769e-01;3.63282053e-01;3.43865936e-02;1.87023982e-01;4.80351388e-02;5.11052669e-01;5.46744048e-01;2.78754727e-01;7.57384406e-01;4.92271594e-01;1.38949859e-01;4.31608229e-01;8.87029092e-01;1.68451614e-01;1.43445245e-01;6.13625355e-01;6.57005392e-01;1.91191174e-01;8.03079573e-02;3.72672842e-01;4.14372750e-01;9.45649015e-01;6.99166757e-02;2.34588419e-01
"2001Q4";4.68305487e-02;7.36578014e-01;4.86506945e-01;1.55323364e-01;9.90105887e-02;9.05935951e-01;1.10376767e-02;5.62618912e-02;7.22143728e-01;2.54000992e-02;2.40400393e-01;6.70485140e-01;2.80854971e-01;8.60382452e-01;9.27495198e-01;8.23374667e-01;6.83833961e-01;6.27926548e-01;5.42203608e-01;8.59458019e-01;7.47868109e-01;5.42972221e-01;6.51845488e-01;3.74896340e-01;3.76142681e-01;5.88761404e-01;7.60533640e-01;7.44218812e-01;4.83016566e-01;6.97057690e-01;1.49078139e-01;3.55513610e-01;7.05994933e-02;9.88929349e-01;7.02716360e-02;5.17954277e-01;6.34416763e-01;8.22046151e-01;2.35727835e-02;5.81378633e-01;7.66808311e-01;4.90738096e-01;4.06492750e-01;4.93189934e-01;1.90278680e-01;2.99412759e-01;2.65848515e-01;6.61915806e-01;5.56994369e-02;6.83159472e-01;6.68861680e-01;7.05234797e-01;1.68101361e-01;3.65905850e-01;8.50990313e-01;1.38449784e-01;4.50707411e-01;6.73712967e-01;4.84395291e-01;5.07179526e-01;4.26831020e-01;1.73956790e-01;1.73421253e-01;8.77703596e-01;2.19117732e-01;6.99885486e-01;9.21934738e-01;9.63678403e-02;8.49065953e-01;1.76405180e-01;3.59752587e-01;2.15517586e-01;2.50139408e-01;7.55713690e-02;1.37073531e-01;2.99382617e-01;9.04475751e-01;4.77258558e-01;2.81987191e-01;4.03293166e-01;5.83434111e-01;3.33063042e-01;8.53162319e-01;7.51612302e-01;5.38849609e-01;9.63930108e-02;3.13695380e-01;8.26387300e-01;7.66647574e-01;5.40818664e-01;3.17023065e-01;4.26986339e-01;6.81671361e-01;1.80785593e-01;6.62978767e-02;8.43092315e-01;5.48258116e-01;6.51699092e-01;6.89088692e-01;5.99557883e-03;1.22105334e-01;3.03917824e-01;2.51294431e-01;9.75542421e-01;6.39416522e-01;8.13742784e-01;3.88543635e-01;2.66246031e-01;4.61764843e-01;9.85109149e-01;7.82018590e-02;1.04191891e-01;4.39317443e-01;1.39713149e-01;2.84673408e-01;3.24161521e-01;9.35714898e-01;5.44787207e-01;9.30337491e-01;1.15599408e-01;6.06307380e-01;7.35407413e-01;7.48905830e-01;9.61594546e-01;6.23130672e-01;9.85142727e-01;6.12648118e-01;1.72218037e-01;5.35947428e-01;2.87683740e-02;7.03496773e-01;9.06378244e-01;6.42867842e-01;2.78598804e-01;8.83904234e-01;8.53058331e-02;8.98490004e-01;7.34886491e-01;5.14220761e-01;2.98703025e-01;9.76807719e-01;9.71138587e-01
"2002Q1";8.89185649e-01;5.70816821e-01;2.32070735e-01;5.89917116e-01;2.64360977e-02;3.81416384e-01;9.40739959e-01;4.43679287e-01;8.29293072e-01;2.24966146e-01;8.81824355e-01;3.81964367e-01;4.64491723e-01;1.82657846e-01;8.19829486e-01;7.59460749e-02;9.57355354e-01;9.57180049e-01;8.65904622e-01;4.47200878e-01;4.93091022e-01;5.89553215e-01;9.36196017e-01;7.12565383e-01;4.27497242e-02;1.30939480e-01;7.85843399e-01;3.20861744e-02;2.44366631e-01;5.29525605e-01;8.98380987e-01;5.22254379e-01;5.06961923e-01;7.10049381e-01;6.16196888e-01;1.70494912e-01;1.62130143e-01;4.68310629e-01;1.56146259e-01;4.74124273e-01;9.45037532e-01;9.17021752e-01;5.94324346e-01;3.41991389e-01;5.39068159e-01;6.31941663e-01;5.37282856e-01;6.59553681e-01;4.65370418e-03;7.87481664e-01;7.05172664e-02;9.92453931e-01;4.81069450e-01;4.46481223e-01;1.38145523e-01;8.22140172e-01;2.67485886e-01;7.93607552e-01;4.75405833e-01;4.38204748e-01;9.28695720e-01;5.96603328e-01;8.04696747e-01;8.32059047e-01;6.12550260e-01;9.58613564e-01;5.82463253e-01;5.18626501e-01;1.54777290e-01;7.21716744e-01;7.78644308e-01;1.52809802e-01;2.75981525e-01;5.07168375e-01;1.28761598e-01;8.50297641e-01;9.08212886e-01;3.41489893e-01;1.79892105e-01;3.11523837e-01;4.61539092e-01;2.83106077e-03;9.32230802e-01;6.53264467e-01;6.62496785e-01;9.47901997e-01;9.02870931e-01;3.29048190e-01;9.33540050e-01;2.46711036e-01;4.57021473e-01;6.01095657e-01;6.66551537e-01;7.95781048e-01;5.91780932e-02;5.88684346e-01;1.76480684e-01;9.52652359e-01;8.25541349e-01;1.36212881e-01;1.34212199e-01;6.16299755e-01;1.91091623e-01;3.98478484e-01;5.87103960e-01;9.06119364e-01;2.98542291e-01;8.80703979e-01;4.47223615e-01;8.19846947e-01;7.45749825e-01;7.18762626e-01;4.81385918e-01;1.70628338e-02;1.35698616e-01;5.26526219e-01;1.90116491e-01;7.01870417e-01;2.63998724e-01;3.22488628e-01;7.25834374e-01;7.56294626e-01;1.54605300e-01;9.31296239e-01;9.26780526e-02;7.39044117e-02;1.51015072e-01;7.01024547e-01;4.36442627e-01;5.85558892e-01;9.48711921e-01;4.04760754e-02;5.82240577e-01;9.32033842e-01;5.58498940e-02;3.99133411e-01;4.19135696e-01;3.32207864e-01;6.14553283e-01;6.49717977e-02;5.80086212e-01;9.46292991e-01
"2002Q2";5.37975037e-01;5.85438608e-01;1.57707002e-01;8.50564154e-01;3.46557253e-01;2.64414997e-01;4.92096419e-01;2.96470404e-01;2.40455899e-01;8.17550384e-01;5.48043953e-01;6.00255109e-01;4.63867100e-01;4.24082504e-01;6.62798025e-01;8.87841197e-01;9.16449362e-01;7.12069384e-01;1.67721232e-01;9.22859320e-01;4.91498754e-01;7.76708596e-01;2.42142407e-01;2.18232661e-01;7.53845653e-01;4.00750266e-03;2.12168076e-01;6.97737912e-01;6.91124413e-01;4.24085845e-01;6.84342762e-02;9.66905349e-02;4.78316948e-01;2.14636738e-02;2.29685695e-01;6.60592441e-01;9.81860798e-01;7.49296595e-01;1.45410433e-01;7.61123696e-01;7.17859739e-01;6.52807458e-01;2.75176723e-01;1.62651078e-01;2.85144037e-01;2.64516480e-01;4.95976686e-01;5.50224522e-01;8.07778830e-01;7.04315945e-01;9.62241368e-01;5.67562869e-01;6.63447703e-02;4.56386378e-01;3.46139412e-01;8.95787802e-01;1.27025724e-01;2.09427189e-01;2.08698345e-01;4.41208655e-01;4.34253000e-01;8.58235321e-02;6.85127960e-01;8.79199443e-03;3.84802327e-01;8.19295159e-01;1.04759132e-01;8.67492548e-01;8.23016800e-01;2.11915965e-01;6.56136610e-02;6.01422594e-01;9.90017990e-01;2.68500515e-01;9.59146096e-01;3.69963497e-01;2.17116910e-01;1.95424198e-01;1.22071291e-01;5.01342938e-01;7.02673722e-01;3.11443103e-01;3.16000350e-01;2.62439449e-01;5.84883030e-01;6.41450737e-02;9.48473017e-01;7.13839299e-01;2.38466816e-01;6.21267192e-01;6.01235661e-01;1.08182764e-01;5.74478464e-01;9.07138655e-01;7.79779125e-01;9.80215084e-01;6.60729456e-01;9.52518271e-01;4.26362398e-01;8.72078006e-01;3.68465917e-01;9.03893766e-01;1.91766771e-01;4.74537638e-01;2.74312948e-01;8.24269280e-01;9.91471517e-01;9.61135724e-01;8.52691969e-02;9.68004205e-01;9.01195295e-01;9.37266857e-01;5.90098187e-01;4.11236525e-01;4.01725367e-01;1.25763854e-01;1.12452604e-01;9.53148400e-01;9.16220725e-01;3.44383294e-01;8.95020765e-01;3.71385998e-01;1.21479744e-01;6.86057279e-01;3.04243458e-02;4.65285352e-01;2.46564089e-02;5.67523101e-01;1.04563536e-01;5.94033373e-01;4.85533868e-01;2.75385042e-01;1.00759375e-01;1.15510021e-03;1.14565275e-01;7.65267039e-01;6.62259291e-01;4.83574278e-01;8.41672222e-01;6.53552868e-01;1.80670755e-01;6.76292819e-01
"2002Q3";4.76799700e-01;8.02502012e-01;2.61107708e-01;6.63107569e-01;2.79340291e-01;9.85867150e-01;4.74247359e-01;4.25542411e-04;4.93188167e-01;3.04177984e-01;8.44204909e-01;5.18878030e-01;3.42971013e-01;9.12345729e-01;7.96561945e-01;7.74730697e-01;4.49158754e-01;8.14113345e-01;9.00155178e-01;4.48774376e-02;3.21512140e-01;5.49974710e-01;4.14910757e-01;9.58417629e-02;7.35547292e-01;7.80847345e-01;9.05411175e-01;7.06850606e-01;7.88603357e-01;1.35038394e-01;7.03767796e-01;8.44434100e-02;8.67714477e-01;9.58781255e-01;2.35019317e-02;9.05170532e-02;7.81351321e-01;3.45492954e-01;7.17282280e-01;2.08328020e-01;3.05566709e-01;4.45317432e-02;9.16222925e-01;6.17908515e-01;3.18743660e-01;9.48856193e-01;6.22373205e-01;1.09864860e-01;7.10535178e-01;4.60866466e-01;7.98354127e-01;5.21391895e-01;9.66319301e-01;5.22377040e-01;5.24568395e-01;4.95175562e-01;3.27567934e-01;8.80505622e-02;7.88001889e-01;4.01579012e-02;5.28453692e-01;8.69054643e-01;5.88251355e-01;3.31751147e-01;8.16285801e-01;7.57489990e-01;8.48135122e-01;5.53828790e-01;8.34915647e-01;9.98899444e-01;2.60598007e-01;6.54572798e-01;3.54930370e-01;6.58065141e-02;6.54831379e-01;4.61786080e-01;1.97449589e-01;7.84392081e-01;5.85804978e-01;7.82182278e-01;1.99254041e-01;5.92262750e-01;2.98076836e-01;4.45797881e-01;5.88414854e-01;4.66099295e-01;7.31762219e-01;3.34247896e-01;9.61871746e-01;6.31590768e-01;8.29609792e-01;5.12229969e-01;4.85009783e-01;7.70737472e-01;4.02117993e-01;9.30840492e-01;1.06703010e-01;8.15560436e-01;3.46500669e-01;2.68072368e-01;3.04993961e-01;8.69257857e-01;4.65790565e-01;8.85257702e-01;8.60196607e-01;5.70021922e-01;4.43452576e-01;5.65602226e-01;4.16493559e-01;4.68799079e-01;8.13991495e-01;4.81853191e-01;6.60799694e-01;6.02059819e-02;8.91172573e-01;1.87450491e-01;9.24998236e-01;5.55618613e-01;6.61427874e-01;9.15423344e-01;4.79970085e-01;9.08530842e-02;6.95410516e-01;5.00659005e-01;1.80297035e-01;1.89379363e-01;5.71776175e-01;2.67373215e-01;9.69206332e-01;7.79875277e-01;3.54297184e-01;7.80715533e-01;1.34921310e-01;6.37431977e-01;9.85164903e-01;2.52997998e-01;2.97412748e-01;8.56827692e-01;8.77059172e-01;8.59467665e-01;8.51715053e-01;4.53639691e-01
"2002Q4";2.85203833e-01;5.14966285e-01;1.81600368e-01;2.11156004e-01;4.18715809e-01;3.33583968e-01;4.31735212e-02;9.88521370e-01;2.86878518e-02;4.72381821e-01;2.74433304e-01;9.48743513e-02;2.45937341e-01;6.43542344e-01;7.87301308e-02;3.87863910e-01;2.08013012e-01;7.58705880e-01;4.22829585e-01;7.87581744e-01;6.41053216e-01;8.89373264e-01;7.51515590e-01;4.50326374e-01;5.87649405e-01;1.01908539e-02;3.25694729e-01;5.35688068e-01;5.65210368e-01;6.78100801e-01;4.80129564e-01;8.09479957e-02;5.52443041e-01;2.47467144e-01;1.72793467e-01;5.29952057e-01;4.86452634e-01;9.08169135e-01;3.95807676e-01;7.38835680e-02;5.03353992e-01;9.02566530e-01;9.92419229e-03;6.99415511e-01;3.19948251e-01;3.60500626e-01;4.19289362e-01;8.22290436e-02;4.61949543e-01;2.48725804e-01;1.91331173e-01;4.37010465e-01;6.93979893e-01;4.66530916e-01;7.34466959e-01;8.49111442e-01;1.12888688e-01;8.47377223e-01;7.82461184e-01;1.11294567e-01;4.64699567e-01;4.83630684e-01;2.52742435e-01;2.65441614e-01;4.75624281e-01;4.63449403e-01;8.54610061e-01;8.19472046e-02;5.14071651e-01;6.45761967e-01;7.04688468e-01;9.87962385e-01;8.68840577e-01;5.71135849e-01;5.61593765e-01;8.17326159e-01;7.67855276e-01;5.72193917e-01;9.64430120e-01;2.52098795e-01;6.72153177e-01;7.44774376e-01;5.71550470e-02;5.97807111e-01;3.44385532e-01;5.28795063e-01;2.39387354e-01;3.58923249e-01;5.85470995e-01;2.68901409e-01;9.43443201e-01;8.92264261e-01;1.24301462e-01;9.22799097e-01;7.99075358e-01;6.21446656e-02;6.99205854e-01;6.78770786e-01;9.79037835e-01;2.17009067e-01;1.61304310e-01;4.45387742e-01;7.11101478e-01;5.80061280e-02;6.43469261e-01;1.69321893e-01;7.09534550e-01;3.78375219e-01;8.35464838e-01;1.14235682e-01;7.21220232e-01;5.23668498e-01;5.63878410e-01;6.20286212e-01;8.84995846e-02;4.59211907e-01;2.08784838e-01;1.42585060e-01;8.10085303e-01;7.35269082e-02;3.34166613e-01;6.28985593e-01;9.37508124e-01;3.48146889e-01;2.28253332e-01;8.79675709e-01;9.26877930e-01;6.32811842e-01;3.31716670e-02;9.37194172e-01;8.07647638e-01;5.37869068e-01;5.30926914e-01;9.05266364e-01;4.40412466e-01;7.65850252e-01;5.26008693e-01;1.31133648e-01;9.07795134e-01;2.49418054e-01;2.11914037e-01;1.86805855e-01
